chrom	start	end	value.d
chr6_hap1	136375000	136380000	18
chr6_hap1	136380000	136385000	15
chr6_hap1	136385000	136390000	18
chr6_hap1	136390000	136395000	16
chr6_hap1	136395000	136400000	12
chr6_hap1	136400000	136405000	17
chr6_hap1	136405000	136410000	21
chr6_hap1	136410000	136415000	12
chr6_hap1	136415000	136420000	16
chr6_hap1	136420000	136425000	24
chr6_hap1	136425000	136430000	20
chr6_hap1	136430000	136435000	9
chr6_hap1	136435000	136440000	14
chr6_hap1	136440000	136445000	14
chr6_hap1	136445000	136450000	12
chr6_hap1	136450000	136455000	7
chr6_hap1	136455000	136460000	11
chr6_hap1	136460000	136465000	19
chr6_hap1	136465000	136470000	22
chr6_hap1	136470000	136475000	17
chr6_hap1	136475000	136480000	15
chr6_hap1	136480000	136485000	20
chr6_hap1	136485000	136490000	19
chr6_hap1	136490000	136495000	10
chr6_hap1	136495000	136500000	8
chr6_hap1	136500000	136505000	11
chr6_hap1	136505000	136510000	17
chr6_hap1	136510000	136515000	17
chr6_hap1	136515000	136520000	12
chr6_hap1	136520000	136525000	16
chr6_hap1	136525000	136530000	24
chr6_hap1	136530000	136535000	14
chr6_hap1	136535000	136540000	14
chr6_hap1	136540000	136545000	16
chr6_hap1	136545000	136550000	15
chr6_hap1	136550000	136555000	17
chr6_hap1	136555000	136560000	22
chr6_hap1	136560000	136565000	24
chr6_hap1	136565000	136570000	19
chr6_hap1	136570000	136575000	21
chr6_hap1	136575000	136580000	21
chr6_hap1	136580000	136585000	18
chr6_hap1	136585000	136590000	19
chr6_hap1	136590000	136595000	27
chr6_hap1	136595000	136600000	17
chr6_hap1	136600000	136605000	14
chr6_hap1	136605000	136610000	18
chr6_hap1	136610000	136615000	19
chr6_hap1	136615000	136620000	19
chr6_hap1	136620000	136625000	19
chr6_hap1	136625000	136630000	17
chr6_hap1	136630000	136635000	20
chr6_hap1	136635000	136640000	13
chr6_hap1	136640000	136645000	20
chr6_hap1	136645000	136650000	14
chr6_hap1	136650000	136655000	19
chr6_hap1	136655000	136660000	24
chr6_hap1	136660000	136665000	17
chr6_hap1	136665000	136670000	16
chr6_hap1	136670000	136675000	19
chr6_hap1	136675000	136680000	13
chr6_hap1	136680000	136685000	24
chr6_hap1	136685000	136690000	21
chr6_hap1	136690000	136695000	21
chr6_hap1	136695000	136700000	21
chr6_hap1	136700000	136705000	19
chr6_hap1	136705000	136710000	20
chr6_hap1	136710000	136715000	13
chr6_hap1	136715000	136720000	18
chr6_hap1	136720000	136725000	31
chr6_hap1	136725000	136730000	21
chr6_hap1	136730000	136735000	14
chr6_hap1	136735000	136740000	17
chr6_hap1	136740000	136745000	20
chr6_hap1	136745000	136750000	17
chr6_hap1	136750000	136755000	27
chr6_hap1	136755000	136760000	20
chr6_hap1	136760000	136765000	18
chr6_hap1	136765000	136770000	8
chr6_hap1	136770000	136775000	17
chr6_hap1	136775000	136780000	22
chr6_hap1	136780000	136785000	15
chr6_hap1	136785000	136790000	25
chr6_hap1	136790000	136795000	24
chr6_hap1	136795000	136800000	18
chr6_hap1	136800000	136805000	12
chr6_hap1	136805000	136810000	19
chr6_hap1	136810000	136815000	18
chr6_hap1	136815000	136820000	19
chr6_hap1	136820000	136825000	15
chr6_hap1	136825000	136830000	21
chr6_hap1	136830000	136835000	16
chr6_hap1	136835000	136840000	19
chr6_hap1	136840000	136845000	19
chr6_hap1	136845000	136850000	19
chr6_hap1	136850000	136855000	16
chr6_hap1	136855000	136860000	19
chr6_hap1	136860000	136865000	20
chr6_hap1	136865000	136870000	19
chr6_hap1	136870000	136875000	17
chr6_hap1	136875000	136880000	18
chr6_hap1	136880000	136885000	17
chr6_hap1	136885000	136890000	17
chr6_hap1	136890000	136895000	22
chr6_hap1	136895000	136900000	18
chr6_hap1	136900000	136905000	16
chr6_hap1	136905000	136910000	16
chr6_hap1	136910000	136915000	24
chr6_hap1	136915000	136920000	20
chr6_hap1	136920000	136925000	20
chr6_hap1	136925000	136930000	20
chr6_hap1	136930000	136935000	23
chr6_hap1	136935000	136940000	13
chr6_hap1	136940000	136945000	23
chr6_hap1	136945000	136950000	19
chr6_hap1	136950000	136955000	16
chr6_hap1	136955000	136960000	21
chr6_hap1	136960000	136965000	26
chr6_hap1	136965000	136970000	22
chr6_hap1	136970000	136975000	19
chr6_hap1	136975000	136980000	18
chr6_hap1	136980000	136985000	21
chr6_hap1	136985000	136990000	26
chr6_hap1	136990000	136995000	13
chr6_hap1	136995000	137000000	22
chr6_hap1	137000000	137005000	23
chr6_hap1	137005000	137010000	19
chr6_hap1	137010000	137015000	17
chr6_hap1	137015000	137020000	22
chr6_hap1	137020000	137025000	20
chr6_hap1	137025000	137030000	18
chr6_hap1	137030000	137035000	25
chr6_hap1	137035000	137040000	19
chr6_hap1	137040000	137045000	21
chr6_hap1	137045000	137050000	24
chr6_hap1	137050000	137055000	24
chr6_hap1	137055000	137060000	18
chr6_hap1	137060000	137065000	23
chr6_hap1	137065000	137070000	21
chr6_hap1	137070000	137075000	21
chr6_hap1	137075000	137080000	26
chr6_hap1	137080000	137085000	15
chr6_hap1	137085000	137090000	24
chr6_hap1	137090000	137095000	21
chr6_hap1	137095000	137100000	23
chr6_hap1	137100000	137105000	15
chr6_hap1	137105000	137110000	21
chr6_hap1	137110000	137115000	22
chr6_hap1	137115000	137120000	25
chr6_hap1	137120000	137125000	20
chr6_hap1	137125000	137130000	21
chr6_hap1	137130000	137135000	22
chr6_hap1	137135000	137140000	23
chr6_hap1	137140000	137145000	20
chr6_hap1	137145000	137150000	23
chr6_hap1	137150000	137155000	17
chr6_hap1	137155000	137160000	21
chr6_hap1	137160000	137165000	19
chr6_hap1	137165000	137170000	19
chr6_hap1	137170000	137175000	19
chr6_hap1	137175000	137180000	12
chr6_hap1	137180000	137185000	30
chr6_hap1	137185000	137190000	30
chr6_hap1	137190000	137195000	26
chr6_hap1	137195000	137200000	22
chr6_hap1	137200000	137205000	26
chr6_hap1	137205000	137210000	20
chr6_hap1	137210000	137215000	20
chr6_hap1	137215000	137220000	20
chr6_hap1	137220000	137225000	15
chr6_hap1	137225000	137230000	21
chr6_hap1	137230000	137235000	20
chr6_hap1	137235000	137240000	27
chr6_hap1	137240000	137245000	24
chr6_hap1	137245000	137250000	21
chr6_hap1	137250000	137255000	20
chr6_hap1	137255000	137260000	20
chr6_hap1	137260000	137265000	23
chr6_hap1	137265000	137270000	23
chr6_hap1	137270000	137275000	19
chr6_hap1	137275000	137280000	25
chr6_hap1	137280000	137285000	20
chr6_hap1	137285000	137290000	17
chr6_hap1	137290000	137295000	29
chr6_hap1	137295000	137300000	20
chr6_hap1	137300000	137305000	19
chr6_hap1	137305000	137310000	16
chr6_hap1	137310000	137315000	18
chr6_hap1	137315000	137320000	25
chr6_hap1	137320000	137325000	22
chr6_hap1	137325000	137330000	21
chr6_hap1	137330000	137335000	34
chr6_hap1	137335000	137340000	25
chr6_hap1	137340000	137345000	27
chr6_hap1	137345000	137350000	33
chr6_hap1	137350000	137355000	26
chr6_hap1	137355000	137360000	17
chr6_hap1	137360000	137365000	24
chr6_hap1	137365000	137370000	19
chr6_hap1	137370000	137375000	27
chr6_hap1	137375000	137380000	11
chr6_hap1	137380000	137385000	24
chr6_hap1	137385000	137390000	25
chr6_hap1	137390000	137395000	23
chr6_hap1	137395000	137400000	20
chr6_hap1	137400000	137405000	18
chr6_hap1	137405000	137410000	28
chr6_hap1	137410000	137415000	28
chr6_hap1	137415000	137420000	24
chr6_hap1	137420000	137425000	34
chr6_hap1	137425000	137430000	18
chr6_hap1	137430000	137435000	19
chr6_hap1	137435000	137440000	30
chr6_hap1	137440000	137445000	24
chr6_hap1	137445000	137450000	25
chr6_hap1	137450000	137455000	20
chr6_hap1	137455000	137460000	24
chr6_hap1	137460000	137465000	24
chr6_hap1	137465000	137470000	27
chr6_hap1	137470000	137475000	44
chr6_hap1	137475000	137480000	14
chr6_hap1	137480000	137485000	31
chr6_hap1	137485000	137490000	29
chr6_hap1	137490000	137495000	26
chr6_hap1	137495000	137500000	30
chr6_hap1	137500000	137505000	21
chr6_hap1	137505000	137510000	27
chr6_hap1	137510000	137515000	24
chr6_hap1	137515000	137520000	22
chr6_hap1	137520000	137525000	33
chr6_hap1	137525000	137530000	19
chr6_hap1	137530000	137535000	37
chr6_hap1	137535000	137540000	29
chr6_hap1	137540000	137545000	27
chr6_hap1	137545000	137550000	22
chr6_hap1	137550000	137555000	22
chr6_hap1	137555000	137560000	21
chr6_hap1	137560000	137565000	27
chr6_hap1	137565000	137570000	36
chr6_hap1	137570000	137575000	20
chr6_hap1	137575000	137580000	27
chr6_hap1	137580000	137585000	23
chr6_hap1	137585000	137590000	23
chr6_hap1	137590000	137595000	21
chr6_hap1	137595000	137600000	28
chr6_hap1	137600000	137605000	23
chr6_hap1	137605000	137610000	22
chr6_hap1	137610000	137615000	28
chr6_hap1	137615000	137620000	26
chr6_hap1	137620000	137625000	22
chr6_hap1	137625000	137630000	24
chr6_hap1	137630000	137635000	20
chr6_hap1	137635000	137640000	33
chr6_hap1	137640000	137645000	32
chr6_hap1	137645000	137650000	24
chr6_hap1	137650000	137655000	32
chr6_hap1	137655000	137660000	32
chr6_hap1	137660000	137665000	30
chr6_hap1	137665000	137670000	34
chr6_hap1	137670000	137675000	25
chr6_hap1	137675000	137680000	21
chr6_hap1	137680000	137685000	24
chr6_hap1	137685000	137690000	33
chr6_hap1	137690000	137695000	37
chr6_hap1	137695000	137700000	34
chr6_hap1	137700000	137705000	34
chr6_hap1	137705000	137710000	35
chr6_hap1	137710000	137715000	37
chr6_hap1	137715000	137720000	30
chr6_hap1	137720000	137725000	39
chr6_hap1	137725000	137730000	31
chr6_hap1	137730000	137735000	27
chr6_hap1	137735000	137740000	27
chr6_hap1	137740000	137745000	42
chr6_hap1	137745000	137750000	42
chr6_hap1	137750000	137755000	30
chr6_hap1	137755000	137760000	37
chr6_hap1	137760000	137765000	29
chr6_hap1	137765000	137770000	31
chr6_hap1	137770000	137775000	36
chr6_hap1	137775000	137780000	32
chr6_hap1	137780000	137785000	22
chr6_hap1	137785000	137790000	31
chr6_hap1	137790000	137795000	27
chr6_hap1	137795000	137800000	24
chr6_hap1	137800000	137805000	24
chr6_hap1	137805000	137810000	34
chr6_hap1	137810000	137815000	25
chr6_hap1	137815000	137820000	29
chr6_hap1	137820000	137825000	32
chr6_hap1	137825000	137830000	28
chr6_hap1	137830000	137835000	26
chr6_hap1	137835000	137840000	38
chr6_hap1	137840000	137845000	27
chr6_hap1	137845000	137850000	32
chr6_hap1	137850000	137855000	30
chr6_hap1	137855000	137860000	29
chr6_hap1	137860000	137865000	40
chr6_hap1	137865000	137870000	36
chr6_hap1	137870000	137875000	24
chr6_hap1	137875000	137880000	43
chr6_hap1	137880000	137885000	27
chr6_hap1	137885000	137890000	28
chr6_hap1	137890000	137895000	31
chr6_hap1	137895000	137900000	31
chr6_hap1	137900000	137905000	33
chr6_hap1	137905000	137910000	31
chr6_hap1	137910000	137915000	31
chr6_hap1	137915000	137920000	35
chr6_hap1	137920000	137925000	30
chr6_hap1	137925000	137930000	25
chr6_hap1	137930000	137935000	42
chr6_hap1	137935000	137940000	27
chr6_hap1	137940000	137945000	41
chr6_hap1	137945000	137950000	39
chr6_hap1	137950000	137955000	22
chr6_hap1	137955000	137960000	29
chr6_hap1	137960000	137965000	36
chr6_hap1	137965000	137970000	26
chr6_hap1	137970000	137975000	33
chr6_hap1	137975000	137980000	26
chr6_hap1	137980000	137985000	33
chr6_hap1	137985000	137990000	28
chr6_hap1	137990000	137995000	33
chr6_hap1	137995000	138000000	31
chr6_hap1	138000000	138005000	35
chr6_hap1	138005000	138010000	31
chr6_hap1	138010000	138015000	27
chr6_hap1	138015000	138020000	26
chr6_hap1	138020000	138025000	29
chr6_hap1	138025000	138030000	26
chr6_hap1	138030000	138035000	27
chr6_hap1	138035000	138040000	33
chr6_hap1	138040000	138045000	34
chr6_hap1	138045000	138050000	27
chr6_hap1	138050000	138055000	31
chr6_hap1	138055000	138060000	34
chr6_hap1	138060000	138065000	40
chr6_hap1	138065000	138070000	30
chr6_hap1	138070000	138075000	27
chr6_hap1	138075000	138080000	42
chr6_hap1	138080000	138085000	35
chr6_hap1	138085000	138090000	22
chr6_hap1	138090000	138095000	33
chr6_hap1	138095000	138100000	29
chr6_hap1	138100000	138105000	29
chr6_hap1	138105000	138110000	34
chr6_hap1	138110000	138115000	34
chr6_hap1	138115000	138120000	28
chr6_hap1	138120000	138125000	36
chr6_hap1	138125000	138130000	34
chr6_hap1	138130000	138135000	38
chr6_hap1	138135000	138140000	35
chr6_hap1	138140000	138145000	30
chr6_hap1	138145000	138150000	37
chr6_hap1	138150000	138155000	41
chr6_hap1	138155000	138160000	37
chr6_hap1	138160000	138165000	27
chr6_hap1	138165000	138170000	42
chr6_hap1	138170000	138175000	30
chr6_hap1	138175000	138180000	28
chr6_hap1	138180000	138185000	33
chr6_hap1	138185000	138190000	29
chr6_hap1	138190000	138195000	33
chr6_hap1	138195000	138200000	31
chr6_hap1	138200000	138205000	37
chr6_hap1	138205000	138210000	31
chr6_hap1	138210000	138215000	32
chr6_hap1	138215000	138220000	28
chr6_hap1	138220000	138225000	35
chr6_hap1	138225000	138230000	33
chr6_hap1	138230000	138235000	27
chr6_hap1	138235000	138240000	26
chr6_hap1	138240000	138245000	31
chr6_hap1	138245000	138250000	29
chr6_hap1	138250000	138255000	36
chr6_hap1	138255000	138260000	27
chr6_hap1	138260000	138265000	22
chr6_hap1	138265000	138270000	28
chr6_hap1	138270000	138275000	28
chr6_hap1	138275000	138280000	24
chr6_hap1	138280000	138285000	24
chr6_hap1	138285000	138290000	27
chr6_hap1	138290000	138295000	33
chr6_hap1	138295000	138300000	26
chr6_hap1	138300000	138305000	24
chr6_hap1	138305000	138310000	31
chr6_hap1	138310000	138315000	32
chr6_hap1	138315000	138320000	24
chr6_hap1	138320000	138325000	33
chr6_hap1	138325000	138330000	32
chr6_hap1	138330000	138335000	28
chr6_hap1	138335000	138340000	23
chr6_hap1	138340000	138345000	27
chr6_hap1	138345000	138350000	19
chr6_hap1	138350000	138355000	20
chr6_hap1	138355000	138360000	25
chr6_hap1	138360000	138365000	20
chr6_hap1	138365000	138370000	30
chr6_hap1	138370000	138375000	13
chr6_hap1	138375000	138380000	19
chr6_hap1	138380000	138385000	17
chr6_hap1	138385000	138390000	16
chr6_hap1	138390000	138395000	21
chr6_hap1	138395000	138400000	17
chr6_hap1	138400000	138405000	19
chr6_hap1	138405000	138410000	10
chr6_hap1	138410000	138415000	9
chr6_hap1	138415000	138420000	12
chr6_hap1	138420000	138425000	14
chr6_hap1	138425000	138430000	24
chr6_hap1	138430000	138435000	18
chr6_hap1	138435000	138440000	19
chr6_hap1	138440000	138445000	17
chr6_hap1	138445000	138450000	18
chr6_hap1	138450000	138455000	17
chr6_hap1	138455000	138460000	11
chr6_hap1	138460000	138465000	10
chr6_hap1	138465000	138470000	22
chr6_hap1	138470000	138475000	17
chr6_hap1	138475000	138480000	7
chr6_hap1	138480000	138485000	16
chr6_hap1	138485000	138490000	8
chr6_hap1	138490000	138495000	19
chr6_hap1	138495000	138500000	10
chr6_hap1	138500000	138505000	15
chr6_hap1	138505000	138510000	3
chr6_hap1	138510000	138515000	11
chr6_hap1	138515000	138520000	14
chr6_hap1	138520000	138525000	9
chr6_hap1	138525000	138530000	11
chr6_hap1	138530000	138535000	12
chr6_hap1	138535000	138540000	1
chr6_hap1	138540000	138545000	5
chr6_hap1	138545000	138550000	10
chr6_hap1	138550000	138555000	10
chr6_hap1	138555000	138560000	8
chr6_hap1	138560000	138565000	10
chr6_hap1	138565000	138570000	6
chr6_hap1	138570000	138575000	7
chr6_hap1	138575000	138580000	16
chr6_hap1	138580000	138585000	4
chr6_hap1	138585000	138590000	12
chr6_hap1	138590000	138595000	18
chr6_hap1	138595000	138600000	17
chr6_hap1	138600000	138605000	7
chr6_hap1	138605000	138610000	24
chr6_hap1	138610000	138615000	8
chr6_hap1	138615000	138620000	13
chr6_hap1	138620000	138625000	8
chr6_hap1	138625000	138630000	12
chr6_hap1	138630000	138635000	9
chr6_hap1	138635000	138640000	20
chr6_hap1	138640000	138645000	9
chr6_hap1	138645000	138650000	10
chr6_hap1	138650000	138655000	5
chr6_hap1	138655000	138660000	16
chr6_hap1	138660000	138665000	12
chr6_hap1	138665000	138670000	14
chr6_hap1	138670000	138675000	19
chr6_hap1	138675000	138680000	18
chr6_hap1	138680000	138685000	16
chr6_hap1	138685000	138690000	19
chr6_hap1	138690000	138695000	4
chr6_hap1	138695000	138700000	17
chr6_hap1	138700000	138705000	13
chr6_hap1	138705000	138710000	19
chr6_hap1	138710000	138715000	13
chr6_hap1	138715000	138720000	20
chr6_hap1	138720000	138725000	13
chr6_hap1	138725000	138730000	13
chr6_hap1	138730000	138735000	13
chr6_hap1	138735000	138740000	18
chr6_hap1	138740000	138745000	11
chr6_hap1	138745000	138750000	16
chr6_hap1	138750000	138755000	19
chr6_hap1	138755000	138760000	10
chr6_hap1	138760000	138765000	19
chr6_hap1	138765000	138770000	14
chr6_hap1	138770000	138775000	19
chr6_hap1	138775000	138780000	12
chr6_hap1	138780000	138785000	10
chr6_hap1	138785000	138790000	8
chr6_hap1	138790000	138795000	17
chr6_hap1	138795000	138800000	14
chr6_hap1	138800000	138805000	7
chr6_hap1	138805000	138810000	8
chr6_hap1	138810000	138815000	5
chr6_hap1	138815000	138820000	19
chr6_hap1	138820000	138825000	20
chr6_hap1	138825000	138830000	20
chr6_hap1	138830000	138835000	15
chr6_hap1	138835000	138840000	20
chr6_hap1	138840000	138845000	16
chr6_hap1	138845000	138850000	14
chr6_hap1	138850000	138855000	21
chr6_hap1	138855000	138860000	6
chr6_hap1	138860000	138865000	19
chr6_hap1	138865000	138870000	13
chr6_hap1	138870000	138875000	17
chr6_hap1	138875000	138880000	12
chr6_hap1	138880000	138885000	16
chr6_hap1	138885000	138890000	11
chr6_hap1	138890000	138895000	13
chr6_hap1	138895000	138900000	13
chr6_hap1	138900000	138905000	17
chr6_hap1	138905000	138910000	14
chr6_hap1	138910000	138915000	8
chr6_hap1	138915000	138920000	11
chr6_hap1	138920000	138925000	15
chr6_hap1	138925000	138930000	15
chr6_hap1	138930000	138935000	10
chr6_hap1	138935000	138940000	14
chr6_hap1	138940000	138945000	15
chr6_hap1	138945000	138950000	2
chr6_hap1	138950000	138955000	5
chr6_hap1	138955000	138960000	14
chr6_hap1	138960000	138965000	8
chr6_hap1	138965000	138970000	11
chr6_hap1	138970000	138975000	17
chr6_hap1	138975000	138980000	11
chr6_hap1	138980000	138985000	7
chr6_hap1	138985000	138990000	12
chr6_hap1	138990000	138995000	12
chr6_hap1	138995000	139000000	5
chr6_hap1	139000000	139005000	16
chr6_hap1	139005000	139010000	16
chr6_hap1	139010000	139015000	12
chr6_hap1	139015000	139020000	8
chr6_hap1	139020000	139025000	7
chr6_hap1	139025000	139030000	8
chr6_hap1	139030000	139035000	5
chr6_hap1	139035000	139040000	15
chr6_hap1	139040000	139045000	11
chr6_hap1	139045000	139050000	1
chr6_hap1	139050000	139055000	10
chr6_hap1	139055000	139060000	13
chr6_hap1	139060000	139065000	5
chr6_hap1	139065000	139070000	0
chr6_hap1	139070000	139075000	7
chr6_hap1	139075000	139080000	2
chr6_hap1	139080000	139085000	8
chr6_hap1	139085000	139090000	12
chr6_hap1	139090000	139095000	10
chr6_hap1	139095000	139100000	0
chr6_hap1	139100000	139105000	15
chr6_hap1	139105000	139110000	15
chr6_hap1	139110000	139115000	18
chr6_hap1	139115000	139120000	7
chr6_hap1	139120000	139125000	10
chr6_hap1	139125000	139130000	5
chr6_hap1	139130000	139135000	11
chr6_hap1	139135000	139140000	8
chr6_hap1	139140000	139145000	5
chr6_hap1	139145000	139150000	2
chr6_hap1	139150000	139155000	2
chr6_hap1	139155000	139160000	5
chr6_hap1	139160000	139165000	6
chr6_hap1	139165000	139170000	5
chr6_hap1	139170000	139175000	3
chr6_hap1	139175000	139180000	15
chr6_hap1	139180000	139185000	18
chr6_hap1	139185000	139190000	7
chr6_hap1	139190000	139195000	12
chr6_hap1	139195000	139200000	20
chr6_hap1	139200000	139205000	13
chr6_hap1	139205000	139210000	12
chr6_hap1	139210000	139215000	3
chr6_hap1	139215000	139220000	6
chr6_hap1	139220000	139225000	11
chr6_hap1	139225000	139230000	15
chr6_hap1	139230000	139235000	9
chr6_hap1	139235000	139240000	16
chr6_hap1	139240000	139245000	15
chr6_hap1	139245000	139250000	14
chr6_hap1	139250000	139255000	13
chr6_hap1	139255000	139260000	15
chr6_hap1	139260000	139265000	10
chr6_hap1	139265000	139270000	19
chr6_hap1	139270000	139275000	11
chr6_hap1	139275000	139280000	17
chr6_hap1	139280000	139285000	11
chr6_hap1	139285000	139290000	11
chr6_hap1	139290000	139295000	8
chr6_hap1	139295000	139300000	9
chr6_hap1	139300000	139305000	14
chr6_hap1	139305000	139310000	20
chr6_hap1	139310000	139315000	13
chr6_hap1	139315000	139320000	6
chr6_hap1	139320000	139325000	7
chr6_hap1	139325000	139330000	8
chr6_hap1	139330000	139335000	17
chr6_hap1	139335000	139340000	10
chr6_hap1	139340000	139345000	14
chr6_hap1	139345000	139350000	14
chr6_hap1	139350000	139355000	11
chr6_hap1	139355000	139360000	5
chr6_hap1	139360000	139365000	10
chr6_hap1	139365000	139370000	7
chr6_hap1	139370000	139375000	9
chr6_hap1	139375000	139380000	7
chr6_hap1	139380000	139385000	18
chr6_hap1	139385000	139390000	10
chr6_hap1	139390000	139395000	17
chr6_hap1	139395000	139400000	16
chr6_hap1	139400000	139405000	4
chr6_hap1	139405000	139410000	7
chr6_hap1	139410000	139415000	8
chr6_hap1	139415000	139420000	1
chr6_hap1	139420000	139425000	8
chr6_hap1	139425000	139430000	20
chr6_hap1	139430000	139435000	17
chr6_hap1	139435000	139440000	2
chr6_hap1	139440000	139445000	10
chr6_hap1	139445000	139450000	13
chr6_hap1	139450000	139455000	4
chr6_hap1	139455000	139460000	12
chr6_hap1	139460000	139465000	13
chr6_hap1	139465000	139470000	15
chr6_hap1	139470000	139475000	8
chr6_hap1	139475000	139480000	12
chr6_hap1	139480000	139485000	6
chr6_hap1	139485000	139490000	9
chr6_hap1	139490000	139495000	8
chr6_hap1	139495000	139500000	12
chr6_hap1	139500000	139505000	2
chr6_hap1	139505000	139510000	12
chr6_hap1	139510000	139515000	6
chr6_hap1	139515000	139520000	8
chr6_hap1	139520000	139525000	3
chr6_hap1	139525000	139530000	17
chr6_hap1	139530000	139535000	14
chr6_hap1	139535000	139540000	9
chr6_hap1	139540000	139545000	7
chr6_hap1	139545000	139550000	4
chr6_hap1	139550000	139555000	4
chr6_hap1	139555000	139560000	8
chr6_hap1	139560000	139565000	8
chr6_hap1	139565000	139570000	9
chr6_hap1	139570000	139575000	5
chr6_hap1	139575000	139580000	4
chr6_hap1	139580000	139585000	8
chr6_hap1	139585000	139590000	9
chr6_hap1	139590000	139595000	4
chr6_hap1	139595000	139600000	3
chr6_hap1	139600000	139605000	3
chr6_hap1	139605000	139610000	4
chr6_hap1	139610000	139615000	2
chr6_hap1	139615000	139620000	8
chr6_hap1	139620000	139625000	6
chr6_hap1	139625000	139630000	4
chr6_hap1	139630000	139635000	2
chr6_hap1	139635000	139640000	9
chr6_hap1	139640000	139645000	9
chr6_hap1	139645000	139650000	13
chr6_hap1	139650000	139655000	8
chr6_hap1	139655000	139660000	4
chr6_hap1	139660000	139665000	2
chr6_hap1	139665000	139670000	1
chr6_hap1	139670000	139675000	7
chr6_hap1	139675000	139680000	6
chr6_hap1	139680000	139685000	2
chr6_hap1	139685000	139690000	2
chr6_hap1	139690000	139695000	9
chr6_hap1	139695000	139700000	1
chr6_hap1	139700000	139705000	2
chr6_hap1	139705000	139710000	1
chr6_hap1	139710000	139715000	9
chr6_hap1	139715000	139720000	5
chr6_hap1	139720000	139725000	12
chr6_hap1	139725000	139730000	13
chr6_hap1	139730000	139735000	4
chr6_hap1	139735000	139740000	13
chr6_hap1	139740000	139745000	11
chr6_hap1	139745000	139750000	10
chr6_hap1	139750000	139755000	11
chr6_hap1	139755000	139760000	13
chr6_hap1	139760000	139765000	6
chr6_hap1	139765000	139770000	12
chr6_hap1	139770000	139775000	19
chr6_hap1	139775000	139780000	3
chr6_hap1	139780000	139785000	14
chr6_hap1	139785000	139790000	18
chr6_hap1	139790000	139795000	17
chr6_hap1	139795000	139800000	17
chr6_hap1	139800000	139805000	18
chr6_hap1	139805000	139810000	8
chr6_hap1	139810000	139815000	11
chr6_hap1	139815000	139820000	12
chr6_hap1	139820000	139825000	19
chr6_hap1	139825000	139830000	11
chr6_hap1	139830000	139835000	16
chr6_hap1	139835000	139840000	18
chr6_hap1	139840000	139845000	5
chr6_hap1	139845000	139850000	14
chr6_hap1	139850000	139855000	14
chr6_hap1	139855000	139860000	20
chr6_hap1	139860000	139865000	5
chr6_hap1	139865000	139870000	14
chr6_hap1	139870000	139875000	14
chr6_hap1	139875000	139880000	7
chr6_hap1	139880000	139885000	13
chr6_hap1	139885000	139890000	9
chr6_hap1	139890000	139895000	8
chr6_hap1	139895000	139900000	14
chr6_hap1	139900000	139905000	10
chr6_hap1	139905000	139910000	12
chr6_hap1	139910000	139915000	4
chr6_hap1	139915000	139920000	2
chr6_hap1	139920000	139925000	6
chr6_hap1	139925000	139930000	9
chr6_hap1	139930000	139935000	17
chr6_hap1	139935000	139940000	14
chr6_hap1	139940000	139945000	9
chr6_hap1	139945000	139950000	7
chr6_hap1	139950000	139955000	4
chr6_hap1	139955000	139960000	17
chr6_hap1	139960000	139965000	5
chr6_hap1	139965000	139970000	9
chr6_hap1	139970000	139975000	10
chr6_hap1	139975000	139980000	8
chr6_hap1	139980000	139985000	0
chr6_hap1	139985000	139990000	11
chr6_hap1	139990000	139995000	11
chr6_hap1	139995000	140000000	3
chr6_hap1	140000000	140005000	1
chr6_hap1	140005000	140010000	10
chr6_hap1	140010000	140015000	16
chr6_hap1	140015000	140020000	12
chr6_hap1	140020000	140025000	7
chr6_hap1	140025000	140030000	14
chr6_hap1	140030000	140035000	10
chr6_hap1	140035000	140040000	5
chr6_hap1	140040000	140045000	4
chr6_hap1	140045000	140050000	5
chr6_hap1	140050000	140055000	11
chr6_hap1	140055000	140060000	14
chr6_hap1	140060000	140065000	13
chr6_hap1	140065000	140070000	5
chr6_hap1	140070000	140075000	15
chr6_hap1	140075000	140080000	4
chr6_hap1	140080000	140085000	14
chr6_hap1	140085000	140090000	15
chr6_hap1	140090000	140095000	8
chr6_hap1	140095000	140100000	20
chr6_hap1	140100000	140105000	10
chr6_hap1	140105000	140110000	18
chr6_hap1	140110000	140115000	20
chr6_hap1	140115000	140120000	12
chr6_hap1	140120000	140125000	22
chr6_hap1	140125000	140130000	11
chr6_hap1	140130000	140135000	8
chr6_hap1	140135000	140140000	9
chr6_hap1	140140000	140145000	4
chr6_hap1	140145000	140150000	23
chr6_hap1	140150000	140155000	14
chr6_hap1	140155000	140160000	12
chr6_hap1	140160000	140165000	9
chr6_hap1	140165000	140170000	16
chr6_hap1	140170000	140175000	13
chr6_hap1	140175000	140180000	8
chr6_hap1	140180000	140185000	4
chr6_hap1	140185000	140190000	15
chr6_hap1	140190000	140195000	7
chr6_hap1	140195000	140200000	10
chr6_hap1	140200000	140205000	4
chr6_hap1	140205000	140210000	8
chr6_hap1	140210000	140215000	7
chr6_hap1	140215000	140220000	1
chr6_hap1	140220000	140225000	10
chr6_hap1	140225000	140230000	10
chr6_hap1	140230000	140235000	14
chr6_hap1	140235000	140240000	8
chr6_hap1	140240000	140245000	12
chr6_hap1	140245000	140250000	15
chr6_hap1	140250000	140255000	8
chr6_hap1	140255000	140260000	2
