chrom	start	end	value.d
chr7_hap2	102055000	102060000	0
chr7_hap2	102060000	102065000	0
chr7_hap2	102065000	102070000	0
chr7_hap2	102070000	102075000	0
chr7_hap2	102075000	102080000	0
chr7_hap2	102080000	102085000	0
chr7_hap2	102085000	102090000	0
chr7_hap2	102090000	102095000	0
chr7_hap2	102095000	102100000	0
chr7_hap2	102100000	102105000	3
chr7_hap2	102105000	102110000	0
chr7_hap2	102110000	102115000	0
chr7_hap2	102115000	102120000	0
chr7_hap2	102120000	102125000	0
chr7_hap2	102125000	102130000	1
chr7_hap2	102130000	102135000	0
chr7_hap2	102135000	102140000	0
chr7_hap2	102140000	102145000	0
chr7_hap2	102145000	102150000	0
chr7_hap2	102150000	102155000	0
chr7_hap2	102155000	102160000	0
chr7_hap2	102160000	102165000	0
chr7_hap2	102165000	102170000	0
chr7_hap2	102170000	102175000	1
chr7_hap2	102175000	102180000	1
chr7_hap2	102180000	102185000	1
chr7_hap2	102185000	102190000	1
chr7_hap2	102190000	102195000	1
chr7_hap2	102195000	102200000	0
chr7_hap2	102200000	102205000	0
chr7_hap2	102205000	102210000	2
chr7_hap2	102210000	102215000	0
chr7_hap2	102215000	102220000	0
chr7_hap2	102220000	102225000	1
chr7_hap2	102225000	102230000	4
chr7_hap2	102230000	102235000	1
chr7_hap2	102235000	102240000	3
chr7_hap2	102240000	102245000	0
chr7_hap2	102245000	102250000	1
chr7_hap2	102250000	102255000	0
chr7_hap2	102255000	102260000	1
chr7_hap2	102260000	102265000	0
chr7_hap2	102265000	102270000	0
chr7_hap2	102270000	102275000	0
chr7_hap2	102275000	102280000	0
chr7_hap2	102280000	102285000	1
chr7_hap2	102285000	102290000	0
chr7_hap2	102290000	102295000	-1
chr7_hap2	102295000	102300000	0
chr7_hap2	102300000	102305000	0
chr7_hap2	102305000	102310000	0
chr7_hap2	102310000	102315000	1
chr7_hap2	102315000	102320000	0
chr7_hap2	102320000	102325000	0
chr7_hap2	102325000	102330000	0
chr7_hap2	102330000	102335000	0
chr7_hap2	102335000	102340000	0
chr7_hap2	102340000	102345000	0
chr7_hap2	102345000	102350000	0
chr7_hap2	102350000	102355000	0
chr7_hap2	102355000	102360000	1
chr7_hap2	102360000	102365000	1
chr7_hap2	102365000	102370000	4
chr7_hap2	102370000	102375000	0
chr7_hap2	102375000	102380000	0
chr7_hap2	102380000	102385000	0
chr7_hap2	102385000	102390000	0
chr7_hap2	102390000	102395000	1
chr7_hap2	102395000	102400000	3
chr7_hap2	102400000	102405000	0
chr7_hap2	102405000	102410000	0
chr7_hap2	102410000	102415000	0
chr7_hap2	102415000	102420000	0
chr7_hap2	102420000	102425000	0
chr7_hap2	102425000	102430000	1
chr7_hap2	102430000	102435000	0
chr7_hap2	102435000	102440000	1
chr7_hap2	102440000	102445000	2
chr7_hap2	102445000	102450000	0
chr7_hap2	102450000	102455000	1
chr7_hap2	102455000	102460000	1
chr7_hap2	102460000	102465000	0
chr7_hap2	102465000	102470000	1
chr7_hap2	102470000	102475000	1
chr7_hap2	102475000	102480000	2
chr7_hap2	102480000	102485000	1
chr7_hap2	102485000	102490000	0
chr7_hap2	102490000	102495000	1
chr7_hap2	102495000	102500000	0
chr7_hap2	102500000	102505000	0
chr7_hap2	102505000	102510000	1
chr7_hap2	102510000	102515000	-1
chr7_hap2	102515000	102520000	1
chr7_hap2	102520000	102525000	1
chr7_hap2	102525000	102530000	0
chr7_hap2	102530000	102535000	2
chr7_hap2	102535000	102540000	0
chr7_hap2	102540000	102545000	0
chr7_hap2	102545000	102550000	0
chr7_hap2	102550000	102555000	0
chr7_hap2	102555000	102560000	-1
chr7_hap2	102560000	102565000	-1
chr7_hap2	102565000	102570000	0
chr7_hap2	102570000	102575000	1
chr7_hap2	102575000	102580000	2
chr7_hap2	102580000	102585000	1
chr7_hap2	102585000	102590000	0
chr7_hap2	102590000	102595000	0
chr7_hap2	102595000	102600000	0
chr7_hap2	102600000	102605000	1
chr7_hap2	102605000	102610000	1
chr7_hap2	102610000	102615000	-1
chr7_hap2	102615000	102620000	-1
chr7_hap2	102620000	102625000	-1
chr7_hap2	102625000	102630000	-1
chr7_hap2	102630000	102635000	-1
chr7_hap2	102635000	102640000	-1
chr7_hap2	102640000	102645000	-1
chr7_hap2	102645000	102650000	0
chr7_hap2	102650000	102655000	0
chr7_hap2	102655000	102660000	0
chr7_hap2	102660000	102665000	1
chr7_hap2	102665000	102670000	4
chr7_hap2	102670000	102675000	4
chr7_hap2	102675000	102680000	3
chr7_hap2	102680000	102685000	7
chr7_hap2	102685000	102690000	0
chr7_hap2	102690000	102695000	1
chr7_hap2	102695000	102700000	4
chr7_hap2	102700000	102705000	0
chr7_hap2	102705000	102710000	2
chr7_hap2	102710000	102715000	0
chr7_hap2	102715000	102720000	0
chr7_hap2	102720000	102725000	0
chr7_hap2	102725000	102730000	0
chr7_hap2	102730000	102735000	2
chr7_hap2	102735000	102740000	5
chr7_hap2	102740000	102745000	0
chr7_hap2	102745000	102750000	0
chr7_hap2	102750000	102755000	1
chr7_hap2	102755000	102760000	0
chr7_hap2	102760000	102765000	0
chr7_hap2	102765000	102770000	4
chr7_hap2	102770000	102775000	1
chr7_hap2	102775000	102780000	0
chr7_hap2	102780000	102785000	0
chr7_hap2	102785000	102790000	0
chr7_hap2	102790000	102795000	0
chr7_hap2	102795000	102800000	0
chr7_hap2	102800000	102805000	0
chr7_hap2	102805000	102810000	0
chr7_hap2	102810000	102815000	0
chr7_hap2	102815000	102820000	0
chr7_hap2	102820000	102825000	0
chr7_hap2	102825000	102830000	3
chr7_hap2	102830000	102835000	1
chr7_hap2	102835000	102840000	2
chr7_hap2	102840000	102845000	0
chr7_hap2	102845000	102850000	1
chr7_hap2	102850000	102855000	0
chr7_hap2	102855000	102860000	0
chr7_hap2	102860000	102865000	1
chr7_hap2	102865000	102870000	0
chr7_hap2	102870000	102875000	0
chr7_hap2	102875000	102880000	0
chr7_hap2	102880000	102885000	1
chr7_hap2	102885000	102890000	1
chr7_hap2	102890000	102895000	0
chr7_hap2	102895000	102900000	0
chr7_hap2	102900000	102905000	0
chr7_hap2	102905000	102910000	0
chr7_hap2	102910000	102915000	0
chr7_hap2	102915000	102920000	3
chr7_hap2	102920000	102925000	0
chr7_hap2	102925000	102930000	0
chr7_hap2	102930000	102935000	0
chr7_hap2	102935000	102940000	0
chr7_hap2	102940000	102945000	1
chr7_hap2	102945000	102950000	1
chr7_hap2	102950000	102955000	3
chr7_hap2	102955000	102960000	0
chr7_hap2	102960000	102965000	1
chr7_hap2	102965000	102970000	0
chr7_hap2	102970000	102975000	1
chr7_hap2	102975000	102980000	0
chr7_hap2	102980000	102985000	1
chr7_hap2	102985000	102990000	0
chr7_hap2	102990000	102995000	1
chr7_hap2	102995000	103000000	3
chr7_hap2	103000000	103005000	1
chr7_hap2	103005000	103010000	0
chr7_hap2	103010000	103015000	1
chr7_hap2	103015000	103020000	0
chr7_hap2	103020000	103025000	0
chr7_hap2	103025000	103030000	0
chr7_hap2	103030000	103035000	0
chr7_hap2	103035000	103040000	0
chr7_hap2	103040000	103045000	0
chr7_hap2	103045000	103050000	0
chr7_hap2	103050000	103055000	0
chr7_hap2	103055000	103060000	0
chr7_hap2	103060000	103065000	0
chr7_hap2	103065000	103070000	2
chr7_hap2	103070000	103075000	1
chr7_hap2	103075000	103080000	0
chr7_hap2	103080000	103085000	1
chr7_hap2	103085000	103090000	1
chr7_hap2	103090000	103095000	0
chr7_hap2	103095000	103100000	1
chr7_hap2	103100000	103105000	0
chr7_hap2	103105000	103110000	0
chr7_hap2	103110000	103115000	0
chr7_hap2	103115000	103120000	0
chr7_hap2	103120000	103125000	0
chr7_hap2	103125000	103130000	0
chr7_hap2	103130000	103135000	0
chr7_hap2	103135000	103140000	5
chr7_hap2	103140000	103145000	0
chr7_hap2	103145000	103150000	0
chr7_hap2	103150000	103155000	1
chr7_hap2	103155000	103160000	0
chr7_hap2	103160000	103165000	3
chr7_hap2	103165000	103170000	1
chr7_hap2	103170000	103175000	0
chr7_hap2	103175000	103180000	2
chr7_hap2	103180000	103185000	0
chr7_hap2	103185000	103190000	1
chr7_hap2	103190000	103195000	0
chr7_hap2	103195000	103200000	0
chr7_hap2	103200000	103205000	2
chr7_hap2	103205000	103210000	7
chr7_hap2	103210000	103215000	0
chr7_hap2	103215000	103220000	4
chr7_hap2	103220000	103225000	5
chr7_hap2	103225000	103230000	3
chr7_hap2	103230000	103235000	2
chr7_hap2	103235000	103240000	4
chr7_hap2	103240000	103245000	4
chr7_hap2	103245000	103250000	1
chr7_hap2	103250000	103255000	3
chr7_hap2	103255000	103260000	0
chr7_hap2	103260000	103265000	9
chr7_hap2	103265000	103270000	0
chr7_hap2	103270000	103275000	1
chr7_hap2	103275000	103280000	3
chr7_hap2	103280000	103285000	1
chr7_hap2	103285000	103290000	5
chr7_hap2	103290000	103295000	6
chr7_hap2	103295000	103300000	8
chr7_hap2	103300000	103305000	2
chr7_hap2	103305000	103310000	8
chr7_hap2	103310000	103315000	1
chr7_hap2	103315000	103320000	1
chr7_hap2	103320000	103325000	6
chr7_hap2	103325000	103330000	1
chr7_hap2	103330000	103335000	3
chr7_hap2	103335000	103340000	3
chr7_hap2	103340000	103345000	4
chr7_hap2	103345000	103350000	6
chr7_hap2	103350000	103355000	1
chr7_hap2	103355000	103360000	2
chr7_hap2	103360000	103365000	2
chr7_hap2	103365000	103370000	4
chr7_hap2	103370000	103375000	9
chr7_hap2	103375000	103380000	1
chr7_hap2	103380000	103385000	1
chr7_hap2	103385000	103390000	1
chr7_hap2	103390000	103395000	3
chr7_hap2	103395000	103400000	2
chr7_hap2	103400000	103405000	7
chr7_hap2	103405000	103410000	3
chr7_hap2	103410000	103415000	2
chr7_hap2	103415000	103420000	1
chr7_hap2	103420000	103425000	0
chr7_hap2	103425000	103430000	0
chr7_hap2	103430000	103435000	2
chr7_hap2	103435000	103440000	1
chr7_hap2	103440000	103445000	11
chr7_hap2	103445000	103450000	4
chr7_hap2	103450000	103455000	0
chr7_hap2	103455000	103460000	1
chr7_hap2	103460000	103465000	3
chr7_hap2	103465000	103470000	0
chr7_hap2	103470000	103475000	4
chr7_hap2	103475000	103480000	0
chr7_hap2	103480000	103485000	4
chr7_hap2	103485000	103490000	2
chr7_hap2	103490000	103495000	4
chr7_hap2	103495000	103500000	3
chr7_hap2	103500000	103505000	0
chr7_hap2	103505000	103510000	0
chr7_hap2	103510000	103515000	1
chr7_hap2	103515000	103520000	0
chr7_hap2	103520000	103525000	3
chr7_hap2	103525000	103530000	5
chr7_hap2	103530000	103535000	0
chr7_hap2	103535000	103540000	2
chr7_hap2	103540000	103545000	1
chr7_hap2	103545000	103550000	6
chr7_hap2	103550000	103555000	2
chr7_hap2	103555000	103560000	3
chr7_hap2	103560000	103565000	1
chr7_hap2	103565000	103570000	3
chr7_hap2	103570000	103575000	8
chr7_hap2	103575000	103580000	0
chr7_hap2	103580000	103585000	1
chr7_hap2	103585000	103590000	1
chr7_hap2	103590000	103595000	6
chr7_hap2	103595000	103600000	1
chr7_hap2	103600000	103605000	4
chr7_hap2	103605000	103610000	2
chr7_hap2	103610000	103615000	6
chr7_hap2	103615000	103620000	0
chr7_hap2	103620000	103625000	7
chr7_hap2	103625000	103630000	4
chr7_hap2	103630000	103635000	1
chr7_hap2	103635000	103640000	4
chr7_hap2	103640000	103645000	1
chr7_hap2	103645000	103650000	1
chr7_hap2	103650000	103655000	2
chr7_hap2	103655000	103660000	1
chr7_hap2	103660000	103665000	3
chr7_hap2	103665000	103670000	2
chr7_hap2	103670000	103675000	0
chr7_hap2	103675000	103680000	7
chr7_hap2	103680000	103685000	4
chr7_hap2	103685000	103690000	0
chr7_hap2	103690000	103695000	3
chr7_hap2	103695000	103700000	1
chr7_hap2	103700000	103705000	0
chr7_hap2	103705000	103710000	10
chr7_hap2	103710000	103715000	3
chr7_hap2	103715000	103720000	1
chr7_hap2	103720000	103725000	0
chr7_hap2	103725000	103730000	5
chr7_hap2	103730000	103735000	2
chr7_hap2	103735000	103740000	4
chr7_hap2	103740000	103745000	3
chr7_hap2	103745000	103750000	3
chr7_hap2	103750000	103755000	0
chr7_hap2	103755000	103760000	4
chr7_hap2	103760000	103765000	7
chr7_hap2	103765000	103770000	2
chr7_hap2	103770000	103775000	4
chr7_hap2	103775000	103780000	1
chr7_hap2	103780000	103785000	6
chr7_hap2	103785000	103790000	2
chr7_hap2	103790000	103795000	2
chr7_hap2	103795000	103800000	1
chr7_hap2	103800000	103805000	0
chr7_hap2	103805000	103810000	2
chr7_hap2	103810000	103815000	9
chr7_hap2	103815000	103820000	0
chr7_hap2	103820000	103825000	2
chr7_hap2	103825000	103830000	2
chr7_hap2	103830000	103835000	1
chr7_hap2	103835000	103840000	7
chr7_hap2	103840000	103845000	1
chr7_hap2	103845000	103850000	1
chr7_hap2	103850000	103855000	6
chr7_hap2	103855000	103860000	2
chr7_hap2	103860000	103865000	4
chr7_hap2	103865000	103870000	1
chr7_hap2	103870000	103875000	3
chr7_hap2	103875000	103880000	7
chr7_hap2	103880000	103885000	5
chr7_hap2	103885000	103890000	2
chr7_hap2	103890000	103895000	0
chr7_hap2	103895000	103900000	1
chr7_hap2	103900000	103905000	1
chr7_hap2	103905000	103910000	1
chr7_hap2	103910000	103915000	1
chr7_hap2	103915000	103920000	3
chr7_hap2	103920000	103925000	3
chr7_hap2	103925000	103930000	1
chr7_hap2	103930000	103935000	1
chr7_hap2	103935000	103940000	2
chr7_hap2	103940000	103945000	0
chr7_hap2	103945000	103950000	0
chr7_hap2	103950000	103955000	2
chr7_hap2	103955000	103960000	0
chr7_hap2	103960000	103965000	1
chr7_hap2	103965000	103970000	0
chr7_hap2	103970000	103975000	0
chr7_hap2	103975000	103980000	1
chr7_hap2	103980000	103985000	4
chr7_hap2	103985000	103990000	-1
chr7_hap2	103990000	103995000	-1
chr7_hap2	103995000	104000000	-1
chr7_hap2	104000000	104005000	1
chr7_hap2	104005000	104010000	0
chr7_hap2	104010000	104015000	1
chr7_hap2	104015000	104020000	1
chr7_hap2	104020000	104025000	0
chr7_hap2	104025000	104030000	3
chr7_hap2	104030000	104035000	4
chr7_hap2	104035000	104040000	1
chr7_hap2	104040000	104045000	0
chr7_hap2	104045000	104050000	0
chr7_hap2	104050000	104055000	0
chr7_hap2	104055000	104060000	1
chr7_hap2	104060000	104065000	1
chr7_hap2	104065000	104070000	0
chr7_hap2	104070000	104075000	2
chr7_hap2	104075000	104080000	0
chr7_hap2	104080000	104085000	1
chr7_hap2	104085000	104090000	0
chr7_hap2	104090000	104095000	0
chr7_hap2	104095000	104100000	2
chr7_hap2	104100000	104105000	0
chr7_hap2	104105000	104110000	0
chr7_hap2	104110000	104115000	0
chr7_hap2	104115000	104120000	-1
chr7_hap2	104120000	104125000	-1
chr7_hap2	104125000	104130000	-1
chr7_hap2	104130000	104135000	-1
chr7_hap2	104135000	104140000	-1
chr7_hap2	104140000	104145000	-1
chr7_hap2	104145000	104150000	-1
chr7_hap2	104150000	104155000	-1
chr7_hap2	104155000	104160000	-1
chr7_hap2	104160000	104165000	-1
chr7_hap2	104165000	104170000	-1
chr7_hap2	104170000	104175000	-1
chr7_hap2	104175000	104180000	-1
chr7_hap2	104180000	104185000	-1
chr7_hap2	104185000	104190000	-1
chr7_hap2	104190000	104195000	-1
chr7_hap2	104195000	104200000	-1
chr7_hap2	104200000	104205000	-1
chr7_hap2	104205000	104210000	-1
chr7_hap2	104210000	104215000	-1
chr7_hap2	104215000	104220000	-1
chr7_hap2	104220000	104225000	-1
chr7_hap2	104225000	104230000	-1
chr7_hap2	104230000	104235000	-1
chr7_hap2	104235000	104240000	-1
chr7_hap2	104240000	104245000	-1
chr7_hap2	104245000	104250000	-1
chr7_hap2	104250000	104255000	-1
chr7_hap2	104255000	104260000	-1
chr7_hap2	104260000	104265000	-1
chr7_hap2	104265000	104270000	-1
chr7_hap2	104270000	104275000	-1
chr7_hap2	104275000	104280000	-1
chr7_hap2	104280000	104285000	-1
chr7_hap2	104285000	104290000	-1
chr7_hap2	104290000	104295000	-1
chr7_hap2	104295000	104300000	-1
chr7_hap2	104300000	104305000	-1
chr7_hap2	104305000	104310000	-1
chr7_hap2	104310000	104315000	-1
chr7_hap2	104315000	104320000	-1
chr7_hap2	104320000	104325000	-1
chr7_hap2	104325000	104330000	-1
chr7_hap2	104330000	104335000	-1
chr7_hap2	104335000	104340000	16
chr7_hap2	104340000	104345000	14
chr7_hap2	104345000	104350000	22
chr7_hap2	104350000	104355000	16
chr7_hap2	104355000	104360000	18
chr7_hap2	104360000	104365000	16
chr7_hap2	104365000	104370000	20
chr7_hap2	104370000	104375000	16
chr7_hap2	104375000	104380000	20
chr7_hap2	104380000	104385000	17
chr7_hap2	104385000	104390000	15
chr7_hap2	104390000	104395000	9
chr7_hap2	104395000	104400000	17
chr7_hap2	104400000	104405000	22
chr7_hap2	104405000	104410000	-1
chr7_hap2	104410000	104415000	-1
chr7_hap2	104415000	104420000	11
chr7_hap2	104420000	104425000	17
chr7_hap2	104425000	104430000	18
chr7_hap2	104430000	104435000	24
chr7_hap2	104435000	104440000	20
chr7_hap2	104440000	104445000	20
chr7_hap2	104445000	104450000	21
chr7_hap2	104450000	104455000	23
chr7_hap2	104455000	104460000	20
chr7_hap2	104460000	104465000	14
chr7_hap2	104465000	104470000	23
chr7_hap2	104470000	104475000	24
chr7_hap2	104475000	104480000	16
chr7_hap2	104480000	104485000	21
chr7_hap2	104485000	104490000	17
chr7_hap2	104490000	104495000	16
chr7_hap2	104495000	104500000	14
chr7_hap2	104500000	104505000	18
chr7_hap2	104505000	104510000	19
chr7_hap2	104510000	104515000	24
chr7_hap2	104515000	104520000	13
chr7_hap2	104520000	104525000	18
chr7_hap2	104525000	104530000	13
chr7_hap2	104530000	104535000	14
chr7_hap2	104535000	104540000	21
chr7_hap2	104540000	104545000	24
chr7_hap2	104545000	104550000	17
chr7_hap2	104550000	104555000	19
chr7_hap2	104555000	104560000	16
chr7_hap2	104560000	104565000	20
chr7_hap2	104565000	104570000	19
chr7_hap2	104570000	104575000	22
chr7_hap2	104575000	104580000	18
chr7_hap2	104580000	104585000	17
chr7_hap2	104585000	104590000	17
chr7_hap2	104590000	104595000	26
chr7_hap2	104595000	104600000	24
chr7_hap2	104600000	104605000	21
chr7_hap2	104605000	104610000	14
chr7_hap2	104610000	104615000	19
chr7_hap2	104615000	104620000	23
chr7_hap2	104620000	104625000	21
chr7_hap2	104625000	104630000	21
chr7_hap2	104630000	104635000	24
chr7_hap2	104635000	104640000	23
chr7_hap2	104640000	104645000	18
chr7_hap2	104645000	104650000	20
chr7_hap2	104650000	104655000	22
chr7_hap2	104655000	104660000	12
chr7_hap2	104660000	104665000	17
chr7_hap2	104665000	104670000	25
chr7_hap2	104670000	104675000	20
chr7_hap2	104675000	104680000	22
chr7_hap2	104680000	104685000	10
chr7_hap2	104685000	104690000	19
chr7_hap2	104690000	104695000	19
chr7_hap2	104695000	104700000	23
chr7_hap2	104700000	104705000	21
chr7_hap2	104705000	104710000	21
chr7_hap2	104710000	104715000	19
chr7_hap2	104715000	104720000	22
chr7_hap2	104720000	104725000	23
chr7_hap2	104725000	104730000	18
chr7_hap2	104730000	104735000	14
chr7_hap2	104735000	104740000	14
chr7_hap2	104740000	104745000	17
chr7_hap2	104745000	104750000	19
chr7_hap2	104750000	104755000	18
chr7_hap2	104755000	104760000	14
chr7_hap2	104760000	104765000	20
chr7_hap2	104765000	104770000	18
chr7_hap2	104770000	104775000	16
chr7_hap2	104775000	104780000	22
chr7_hap2	104780000	104785000	19
chr7_hap2	104785000	104790000	17
chr7_hap2	104790000	104795000	16
chr7_hap2	104795000	104800000	16
chr7_hap2	104800000	104805000	20
chr7_hap2	104805000	104810000	18
chr7_hap2	104810000	104815000	19
chr7_hap2	104815000	104820000	26
chr7_hap2	104820000	104825000	25
chr7_hap2	104825000	104830000	26
chr7_hap2	104830000	104835000	19
chr7_hap2	104835000	104840000	21
chr7_hap2	104840000	104845000	28
chr7_hap2	104845000	104850000	22
chr7_hap2	104850000	104855000	26
chr7_hap2	104855000	104860000	28
chr7_hap2	104860000	104865000	28
chr7_hap2	104865000	104870000	27
chr7_hap2	104870000	104875000	22
chr7_hap2	104875000	104880000	26
chr7_hap2	104880000	104885000	20
chr7_hap2	104885000	104890000	19
chr7_hap2	104890000	104895000	25
chr7_hap2	104895000	104900000	22
chr7_hap2	104900000	104905000	25
chr7_hap2	104905000	104910000	21
chr7_hap2	104910000	104915000	32
chr7_hap2	104915000	104920000	23
chr7_hap2	104920000	104925000	23
chr7_hap2	104925000	104930000	14
chr7_hap2	104930000	104935000	23
chr7_hap2	104935000	104940000	19
chr7_hap2	104940000	104945000	14
chr7_hap2	104945000	104950000	19
chr7_hap2	104950000	104955000	19
chr7_hap2	104955000	104960000	16
chr7_hap2	104960000	104965000	13
chr7_hap2	104965000	104970000	17
chr7_hap2	104970000	104975000	17
chr7_hap2	104975000	104980000	20
chr7_hap2	104980000	104985000	18
chr7_hap2	104985000	104990000	25
chr7_hap2	104990000	104995000	17
chr7_hap2	104995000	105000000	22
chr7_hap2	105000000	105005000	19
chr7_hap2	105005000	105010000	23
chr7_hap2	105010000	105015000	25
chr7_hap2	105015000	105020000	26
chr7_hap2	105020000	105025000	29
chr7_hap2	105025000	105030000	24
chr7_hap2	105030000	105035000	23
chr7_hap2	105035000	105040000	22
chr7_hap2	105040000	105045000	25
chr7_hap2	105045000	105050000	20
chr7_hap2	105050000	105055000	25
chr7_hap2	105055000	105060000	29
chr7_hap2	105060000	105065000	28
chr7_hap2	105065000	105070000	26
chr7_hap2	105070000	105075000	24
chr7_hap2	105075000	105080000	22
chr7_hap2	105080000	105085000	25
chr7_hap2	105085000	105090000	24
chr7_hap2	105090000	105095000	41
chr7_hap2	105095000	105100000	30
chr7_hap2	105100000	105105000	22
chr7_hap2	105105000	105110000	25
chr7_hap2	105110000	105115000	22
chr7_hap2	105115000	105120000	29
chr7_hap2	105120000	105125000	24
chr7_hap2	105125000	105130000	28
chr7_hap2	105130000	105135000	25
chr7_hap2	105135000	105140000	23
chr7_hap2	105140000	105145000	30
chr7_hap2	105145000	105150000	30
chr7_hap2	105150000	105155000	28
chr7_hap2	105155000	105160000	23
chr7_hap2	105160000	105165000	31
chr7_hap2	105165000	105170000	26
chr7_hap2	105170000	105175000	26
chr7_hap2	105175000	105180000	25
chr7_hap2	105180000	105185000	30
chr7_hap2	105185000	105190000	32
chr7_hap2	105190000	105195000	29
chr7_hap2	105195000	105200000	27
chr7_hap2	105200000	105205000	32
chr7_hap2	105205000	105210000	26
chr7_hap2	105210000	105215000	34
chr7_hap2	105215000	105220000	29
chr7_hap2	105220000	105225000	31
chr7_hap2	105225000	105230000	31
chr7_hap2	105230000	105235000	41
chr7_hap2	105235000	105240000	32
chr7_hap2	105240000	105245000	25
chr7_hap2	105245000	105250000	27
chr7_hap2	105250000	105255000	27
chr7_hap2	105255000	105260000	35
chr7_hap2	105260000	105265000	28
chr7_hap2	105265000	105270000	25
chr7_hap2	105270000	105275000	41
chr7_hap2	105275000	105280000	30
chr7_hap2	105280000	105285000	31
chr7_hap2	105285000	105290000	34
chr7_hap2	105290000	105295000	31
chr7_hap2	105295000	105300000	31
chr7_hap2	105300000	105305000	36
chr7_hap2	105305000	105310000	29
chr7_hap2	105310000	105315000	38
chr7_hap2	105315000	105320000	38
chr7_hap2	105320000	105325000	29
chr7_hap2	105325000	105330000	35
chr7_hap2	105330000	105335000	39
chr7_hap2	105335000	105340000	31
chr7_hap2	105340000	105345000	31
chr7_hap2	105345000	105350000	25
chr7_hap2	105350000	105355000	28
chr7_hap2	105355000	105360000	35
chr7_hap2	105360000	105365000	32
chr7_hap2	105365000	105370000	29
chr7_hap2	105370000	105375000	34
chr7_hap2	105375000	105380000	26
chr7_hap2	105380000	105385000	29
chr7_hap2	105385000	105390000	34
chr7_hap2	105390000	105395000	34
chr7_hap2	105395000	105400000	41
chr7_hap2	105400000	105405000	45
chr7_hap2	105405000	105410000	32
chr7_hap2	105410000	105415000	40
chr7_hap2	105415000	105420000	28
chr7_hap2	105420000	105425000	31
chr7_hap2	105425000	105430000	25
chr7_hap2	105430000	105435000	26
chr7_hap2	105435000	105440000	31
chr7_hap2	105440000	105445000	28
chr7_hap2	105445000	105450000	32
chr7_hap2	105450000	105455000	24
chr7_hap2	105455000	105460000	32
chr7_hap2	105460000	105465000	32
chr7_hap2	105465000	105470000	34
chr7_hap2	105470000	105475000	33
chr7_hap2	105475000	105480000	40
chr7_hap2	105480000	105485000	27
chr7_hap2	105485000	105490000	30
chr7_hap2	105490000	105495000	36
chr7_hap2	105495000	105500000	30
chr7_hap2	105500000	105505000	33
chr7_hap2	105505000	105510000	30
chr7_hap2	105510000	105515000	28
chr7_hap2	105515000	105520000	27
chr7_hap2	105520000	105525000	25
chr7_hap2	105525000	105530000	29
chr7_hap2	105530000	105535000	28
chr7_hap2	105535000	105540000	30
chr7_hap2	105540000	105545000	31
chr7_hap2	105545000	105550000	26
chr7_hap2	105550000	105555000	31
chr7_hap2	105555000	105560000	30
chr7_hap2	105560000	105565000	28
chr7_hap2	105565000	105570000	33
chr7_hap2	105570000	105575000	35
chr7_hap2	105575000	105580000	26
chr7_hap2	105580000	105585000	27
chr7_hap2	105585000	105590000	34
chr7_hap2	105590000	105595000	40
chr7_hap2	105595000	105600000	29
chr7_hap2	105600000	105605000	30
chr7_hap2	105605000	105610000	32
chr7_hap2	105610000	105615000	31
chr7_hap2	105615000	105620000	32
chr7_hap2	105620000	105625000	28
chr7_hap2	105625000	105630000	34
chr7_hap2	105630000	105635000	25
chr7_hap2	105635000	105640000	29
chr7_hap2	105640000	105645000	26
chr7_hap2	105645000	105650000	36
chr7_hap2	105650000	105655000	25
chr7_hap2	105655000	105660000	32
chr7_hap2	105660000	105665000	31
chr7_hap2	105665000	105670000	35
chr7_hap2	105670000	105675000	27
chr7_hap2	105675000	105680000	30
chr7_hap2	105680000	105685000	38
chr7_hap2	105685000	105690000	28
chr7_hap2	105690000	105695000	27
chr7_hap2	105695000	105700000	32
chr7_hap2	105700000	105705000	23
chr7_hap2	105705000	105710000	28
chr7_hap2	105710000	105715000	35
chr7_hap2	105715000	105720000	28
chr7_hap2	105720000	105725000	31
chr7_hap2	105725000	105730000	31
chr7_hap2	105730000	105735000	34
chr7_hap2	105735000	105740000	28
chr7_hap2	105740000	105745000	38
chr7_hap2	105745000	105750000	24
chr7_hap2	105750000	105755000	29
chr7_hap2	105755000	105760000	24
chr7_hap2	105760000	105765000	24
chr7_hap2	105765000	105770000	31
chr7_hap2	105770000	105775000	36
chr7_hap2	105775000	105780000	27
chr7_hap2	105780000	105785000	25
chr7_hap2	105785000	105790000	26
chr7_hap2	105790000	105795000	23
chr7_hap2	105795000	105800000	27
chr7_hap2	105800000	105805000	31
chr7_hap2	105805000	105810000	24
chr7_hap2	105810000	105815000	29
chr7_hap2	105815000	105820000	29
chr7_hap2	105820000	105825000	21
chr7_hap2	105825000	105830000	28
chr7_hap2	105830000	105835000	29
chr7_hap2	105835000	105840000	32
chr7_hap2	105840000	105845000	23
chr7_hap2	105845000	105850000	34
chr7_hap2	105850000	105855000	27
chr7_hap2	105855000	105860000	24
chr7_hap2	105860000	105865000	37
chr7_hap2	105865000	105870000	24
chr7_hap2	105870000	105875000	31
chr7_hap2	105875000	105880000	24
chr7_hap2	105880000	105885000	31
chr7_hap2	105885000	105890000	28
chr7_hap2	105890000	105895000	31
chr7_hap2	105895000	105900000	27
chr7_hap2	105900000	105905000	24
chr7_hap2	105905000	105910000	32
chr7_hap2	105910000	105915000	28
chr7_hap2	105915000	105920000	22
